迭代精度：0.001
迭代次数：1000
wkt_geom	tail	head	flow	time
MultiLineString ((602064 1899765, 602397 1884114))	704	706	2166.510000000001	0.126388888888889
MultiLineString ((602397 1884114, 602064 1899765))	706	704	703.1399999999994	0.126388888888889
MultiLineString ((570429 1866465, 570762 1882449))	814	702	418.1331249999999	0.126388888888889
MultiLineString ((593406 2041290, 592740 2056941))	771	769	2477.1299999999997	0.126111111111156
MultiLineString ((664002 1995669, 673659 2007990))	617	599	915.4199999999989	0.126111111111114
MultiLineString ((673659 2007990, 664002 1995669))	599	617	673.3199999999989	0.126111111111112
MultiLineString ((657675 2024640, 641691 2024640))	593	594	2200.600000000005	0.126111111111111
MultiLineString ((641691 2024640, 657675 2024640))	594	593	1748.6399999999992	0.126111111111111
MultiLineString ((592740 2056941, 593406 2041290))	769	771	489.13999999999817	0.126111111111111
MultiLineString ((570429 1980351, 554778 1979352))	607	602	2515.5700000000006	0.125833333333343
MultiLineString ((586080 1948716, 570429 1947717))	677	678	3775.5557031250064	0.125833333333338
MultiLineString ((554778 1979352, 570429 1980351))	602	607	1508.0399999999977	0.125833333333335
MultiLineString ((650349 1901763, 634365 1901097))	632	633	2922.2500000000136	0.125833333333334
MultiLineString ((634365 1901097, 650349 1901763))	633	632	2631.060000000008	0.125833333333334
MultiLineString ((570429 1947717, 586080 1948716))	678	677	2238.480000000001	0.125833333333334
MultiLineString ((671328 2023641, 673659 2007990))	597	599	409.41999999999985	0.125833333333333
MultiLineString ((673659 2007990, 671328 2023641))	599	597	824.0299999999997	0.125833333333333
MultiLineString ((643689 2105559, 646353 2121210))	756	755	5804.100000000003	0.125555555555559
MultiLineString ((593406 2120877, 576756 2120877))	747	748	1011.7599999999996	0.125555555555556
MultiLineString ((576756 2120877, 593406 2120877))	748	747	398.39	0.125555555555556
MultiLineString ((646353 2121210, 643689 2105559))	755	756	2157.3899999999994	0.125555555555556
MultiLineString ((687312 2004660, 680985 1995003))	598	616	978.279999999999	0.125277777777778
MultiLineString ((680985 1995003, 687312 2004660))	616	598	899.3699999999995	0.125277777777778
MultiLineString ((588411 1802862, 605061 1803195))	833	838	577.7399999999999	0.125277777777778
MultiLineString ((605061 1803195, 588411 1802862))	838	833	396.3299999999998	0.125277777777778
MultiLineString ((538128 1946385, 522144 1946385))	674	724	1125.6099999999994	0.125000000000002
MultiLineString ((554112 1930401, 538128 1930401))	683	684	1284.343242187499	0.125000000000001
MultiLineString ((527472 1693305, 551448 1697967))	465	862	238.56999999999994	0.125
MultiLineString ((636030 1820178, 637029 1804194))	651	842	547.0699999999987	0.125
MultiLineString ((538128 1930401, 554112 1930401))	684	683	910.5703124999998	0.125
MultiLineString ((522144 1946385, 538128 1946385))	724	674	629.0300000000001	0.125
MultiLineString ((637029 1804194, 636030 1820178))	842	651	225.98999999999987	0.125
MultiLineString ((551448 1697967, 527472 1693305))	862	465	213.73000000000005	0.125
MultiLineString ((667332 1897101, 666333 1885446))	571	637	4000.5499999999997	0.124722222222254
MultiLineString ((666333 1885446, 666999 1869795))	637	644	5476.190000000006	0.124722222222249
MultiLineString ((674658 1971360, 686979 1976355))	552	548	2878.290000000008	0.124722222222238
MultiLineString ((686979 1976355, 674658 1971360))	548	552	2276.3100000000127	0.124722222222228
MultiLineString ((666333 1885446, 667332 1897101))	637	571	2230.1399999999994	0.124722222222225
MultiLineString ((666999 1869795, 666333 1885446))	644	637	2712.0200000000023	0.124722222222224
MultiLineString ((522477 1914084, 506160 1913751))	730	731	238.35000000000002	0.124722222222222
MultiLineString ((506160 1913751, 522477 1914084))	731	730	126.09	0.124722222222222
MultiLineString ((625707 2073924, 625374 2088909))	764	762	904.2100000000003	0.124444444444644
MultiLineString ((625707 2024307, 609390 2024640))	589	590	5265.840000000018	0.124444444444479
MultiLineString ((625374 2088909, 625707 2073924))	762	764	537.1999999999999	0.124444444444469
MultiLineString ((609390 2024640, 625707 2024307))	590	589	2864.2800000000034	0.124444444444448
MultiLineString ((651681 1836495, 636363 1836162))	648	649	840.5399999999996	0.124444444444445
MultiLineString ((636363 1836162, 651681 1836495))	649	648	845.5099999999993	0.124444444444445
MultiLineString ((528804 2056941, 529470 2073258))	804	798	1099.1099999999997	0.124444444444445
MultiLineString ((529470 2073258, 528804 2056941))	798	804	482.5299999999999	0.124444444444444
MultiLineString ((613053 2117214, 609057 2143188))	420	419	5073.424921875002	0.124166666666686
MultiLineString ((609723 2120877, 593406 2120877))	752	747	1417.5899999999995	0.124166666666669
MultiLineString ((609057 2143188, 613053 2117214))	419	420	2293.9917578124973	0.124166666666667
MultiLineString ((593406 2120877, 609723 2120877))	747	752	479.4299999999998	0.124166666666667
MultiLineString ((643356 1640691, 641358 1665333))	443	444	943.5399999999976	0.123611111111111
MultiLineString ((641358 1665333, 643356 1640691))	444	443	1046.7699999999986	0.123611111111111
MultiLineString ((522144 1993005, 521811 1978686))	716	718	1837.3612109374967	0.123611111111111
MultiLineString ((521811 1978686, 522144 1993005))	718	716	2393.577734375003	0.123611111111111
MultiLineString ((577089 2008656, 576756 2024640))	588	586	2806.760000000025	0.123333333333335
MultiLineString ((576756 2024640, 577089 2008656))	586	588	1057.8899999999946	0.123333333333333
MultiLineString ((648351 1948383, 649350 1933731))	624	626	8135.640000000023	0.123055555555565
MultiLineString ((772560 1813185, 794538 1813851))	514	515	3980.2599999999975	0.123055555555563
MultiLineString ((649350 1933731, 648351 1948383))	626	624	6045.790000000019	0.123055555555559
MultiLineString ((794538 1813851, 772560 1813185))	515	514	3062.809999999998	0.123055555555558
MultiLineString ((558441 2081583, 577089 2089242))	757	759	930.6199999999969	0.123055555555558
MultiLineString ((577089 2089242, 558441 2081583))	759	757	860.1499999999992	0.123055555555558
MultiLineString ((586413 1883448, 587079 1867464))	701	813	1029.9500000000003	0.123055555555557
MultiLineString ((587079 1867464, 586413 1883448))	813	701	670.6899999999997	0.123055555555556
MultiLineString ((703296 1867797, 693306 1850148))	545	524	6796.76000000009	0.122777777777841
MultiLineString ((693306 1850148, 703296 1867797))	524	545	3368.510000000032	0.122777777777782
MultiLineString ((667332 1853478, 683982 1850481))	646	645	3942.2700000000123	0.122777777777781
MultiLineString ((585747 1932066, 570429 1931400))	687	688	4175.833242187502	0.122777777777781
MultiLineString ((616716 1995003, 601398 1994670))	608	609	3098.7800000000166	0.122777777777779
MultiLineString ((683982 1850481, 667332 1853478))	645	646	2760.380000000022	0.122777777777779
MultiLineString ((601398 1994670, 616716 1995003))	609	608	2605.750000000004	0.122777777777778
MultiLineString ((570429 1931400, 585747 1932066))	688	687	2880.2303125000017	0.122777777777778
MultiLineString ((664002 1995669, 648018 1995336))	617	612	3777.600000000015	0.12194444444445
MultiLineString ((635031 1868796, 635697 1852812))	640	642	1322.8699999999972	0.121944444444448
MultiLineString ((648018 1995336, 664002 1995669))	612	617	2902.039999999999	0.121944444444447
MultiLineString ((529470 2073258, 529137 2089242))	798	796	513.8199999999997	0.121944444444446
MultiLineString ((635697 1852812, 635031 1868796))	642	640	547.8399999999996	0.121944444444445
MultiLineString ((610056 1868130, 589410 1864134))	707	473	390.69	0.121944444444445
MultiLineString ((589410 1864134, 610056 1868130))	473	707	164.86	0.121944444444444
MultiLineString ((788544 1749582, 811854 1752912))	517	909	342.12	0.121944444444444
MultiLineString ((668664 1820511, 669663 1804527))	655	663	1003.0799999999998	0.121944444444444
MultiLineString ((669663 1804527, 668664 1820511))	663	655	575.2099999999996	0.121944444444444
MultiLineString ((506826 1945386, 506826 1929402))	725	729	672.9387890624982	0.121944444444444
MultiLineString ((506826 1929402, 506826 1945386))	729	725	739.8722656249981	0.121944444444444
MultiLineString ((529137 2120544, 513153 2120877))	788	789	168.12	0.121944444444444
MultiLineString ((513153 2120877, 529137 2120544))	789	788	110.64	0.121944444444444
MultiLineString ((529137 2089242, 529470 2073258))	796	798	241.71999999999997	0.121944444444444
MultiLineString ((588078 1834830, 604062 1835829))	821	826	365.8099999999998	0.121944444444444
MultiLineString ((604062 1835829, 588078 1834830))	826	821	300.66	0.121944444444444
MultiLineString ((811854 1752912, 788544 1749582))	909	517	135.93	0.121944444444444
MultiLineString ((682983 1949049, 692307 1939392))	560	561	956.4200000000001	0.121666666666667
MultiLineString ((692307 1939392, 682983 1949049))	561	560	1441.79	0.121666666666667
MultiLineString ((616716 1995003, 609057 2007990))	608	592	3094.670000000002	0.121388888888895
MultiLineString ((666333 1918080, 665667 1906092))	631	636	3103.887304687504	0.12138888888889
MultiLineString ((609057 2007990, 616716 1995003))	592	608	1593.5799999999995	0.121388888888889
MultiLineString ((665667 1906092, 666333 1918080))	636	631	2536.7396484375026	0.121388888888889
MultiLineString ((586080 1948716, 585747 1932066))	677	687	634.1999999999999	0.121388888888889
MultiLineString ((585747 1932066, 586080 1948716))	687	677	640.51	0.121388888888889
MultiLineString ((626373 2120211, 625707 2105226))	751	753	679.2600000000001	0.121111111111111
MultiLineString ((625707 2105226, 626373 2120211))	753	751	1253.6699999999992	0.121111111111111
MultiLineString ((684981 1821177, 685314 1804527))	654	662	3141.1400000000012	0.120833333333336
MultiLineString ((619713 1836162, 620046 1819512))	825	827	612.1902343749954	0.120833333333336
MultiLineString ((652680 1820511, 636030 1820178))	650	651	876.659999999999	0.120833333333334
MultiLineString ((636030 1820178, 652680 1820511))	651	650	870.8599999999984	0.120833333333334
MultiLineString ((685314 1804527, 684981 1821177))	662	654	2048.6199999999994	0.120833333333334
MultiLineString ((451548 1741257, 455877 1726938))	462	876	139.45000000000005	0.120833333333333
MultiLineString ((620046 1819512, 619713 1836162))	827	825	217.17000000000007	0.120833333333333
MultiLineString ((455877 1726938, 451548 1741257))	876	462	179.01000000000005	0.120833333333333
MultiLineString ((680319 1984680, 674658 1971360))	618	552	4913.870000000036	0.120555555555572
MultiLineString ((674658 1971360, 680319 1984680))	552	618	4684.700000000014	0.120555555555569
MultiLineString ((394605 2078253, 393606 2052612))	389	390	156.17000000000007	0.120555555555556
MultiLineString ((393606 2052612, 394605 2078253))	390	389	271.48999999999955	0.120555555555556
MultiLineString ((601731 1981017, 601398 1965033))	611	680	1650.1499999999999	0.120555555555556
MultiLineString ((601398 1965033, 601731 1981017))	680	611	1772.49	0.120555555555556
MultiLineString ((585414 1964034, 570429 1963368))	675	676	3646.276757812516	0.120000000000003
MultiLineString ((649350 1933731, 660672 1934064))	626	630	2641.9500000000035	0.12
MultiLineString ((660672 1934064, 649350 1933731))	630	626	1941.1799999999982	0.12
MultiLineString ((701631 1804527, 701964 1788543))	667	669	1823.2699999999977	0.12
MultiLineString ((701964 1788543, 701631 1804527))	669	667	1401.2899999999986	0.12
MultiLineString ((570429 1963368, 585414 1964034))	676	675	1572.7996874999963	0.12
MultiLineString ((538128 1881783, 522477 1881783))	698	736	1802.499999999999	0.12
MultiLineString ((522477 1881783, 538128 1881783))	736	698	1445.4699999999996	0.12
MultiLineString ((632367 1950048, 616716 1948716))	623	681	5366.890000000007	0.11972222222228
MultiLineString ((616716 1948716, 632367 1950048))	681	623	4181.550000000004	0.119722222222244
MultiLineString ((537795 1898433, 538128 1881783))	696	698	1469.8199999999981	0.119722222222222
MultiLineString ((538128 1881783, 537795 1898433))	698	696	1170.6699999999978	0.119722222222222
MultiLineString ((616716 1995003, 632367 1995336))	608	613	1114.5599999999986	0.119444444444445
MultiLineString ((632367 1995336, 616716 1995003))	613	608	2139.6500000000055	0.119444444444445
MultiLineString ((506826 1929402, 506160 1913751))	729	731	932.369999999998	0.119444444444445
MultiLineString ((506160 1913751, 506826 1929402))	731	729	1068.789999999997	0.119444444444445
MultiLineString ((635697 1852812, 636363 1836162))	642	649	1452.2099999999973	0.119166666666672
MultiLineString ((684648 1837494, 667998 1837494))	652	653	2415.600000000004	0.119166666666668
MultiLineString ((636363 1836162, 635697 1852812))	649	642	648.1499999999994	0.119166666666667
MultiLineString ((667998 1837494, 684648 1837494))	653	652	1756.6499999999992	0.119166666666667
MultiLineString ((669663 1804527, 669996 1788210))	663	665	178.41	0.119166666666667
MultiLineString ((669996 1788210, 669663 1804527))	665	663	120.78999999999999	0.119166666666667
MultiLineString ((538128 1946385, 538128 1930401))	674	684	583.2899999999997	0.119166666666667
MultiLineString ((538128 1930401, 538128 1946385))	684	674	505.40999999999946	0.119166666666667
MultiLineString ((617715 1899765, 602064 1899765))	703	704	2450.410000000001	0.119166666666667
MultiLineString ((602064 1899765, 617715 1899765))	704	703	1876.6599999999985	0.119166666666667
MultiLineString ((613386 1980684, 594738 1991340))	537	399	9702.520000000153	0.118888888889142
MultiLineString ((594738 1991340, 613386 1980684))	399	537	5675.130000000023	0.118888888888918
MultiLineString ((617715 1916415, 601398 1916082))	693	694	3672.099999999999	0.118888888888897
MultiLineString ((601398 1916082, 617715 1916415))	694	693	3234.520000000007	0.118888888888894
MultiLineString ((529470 2008989, 512820 2008656))	712	713	710.43	0.118888888888893
MultiLineString ((576090 2151513, 558108 2145519))	740	738	697.4649218749979	0.118888888888893
MultiLineString ((609390 2024640, 609057 2007990))	590	592	1785.2399999999996	0.118888888888889
MultiLineString ((609057 2007990, 609390 2024640))	592	590	4196.84	0.118888888888889
MultiLineString ((512820 2008656, 529470 2008989))	713	712	412.06999999999994	0.118888888888889
MultiLineString ((522810 1962036, 506493 1962369))	722	723	318.0867578124999	0.118888888888889
MultiLineString ((506493 1962369, 522810 1962036))	723	722	112.23968750000002	0.118888888888889
MultiLineString ((558108 2145519, 576090 2151513))	738	740	398.65175781249957	0.118888888888889
MultiLineString ((554112 1930401, 554778 1947384))	683	673	2037.1299999999922	0.118611111111115
MultiLineString ((554778 1947384, 554112 1930401))	673	683	1632.879999999992	0.118611111111113
MultiLineString ((648018 1982682, 648018 1995336))	614	612	2220.7000000000007	0.118611111111112
